20190826,10:27,1467.65,1468.00,1467.65,1468.00,1200,296800
20190826,10:28,1466.40,1467.90,1466.30,1466.30,5200,296800
20190826,10:29,1467.25,1467.25,1464.80,1464.80,2800,296400
20190826,10:30,1466.20,1466.20,1465.70,1465.70,800,296400
20190826,10:31,1465.70,1465.90,1465.05,1465.70,3600,296400
20190826,10:32,1467.35,1467.35,1464.05,1465.05,1600,300400
20190826,10:33,1461.70,1461.90,1461.70,1461.90,1200,300400
20190826,10:34,1461.90,1465.00,1461.90,1465.00,2400,300400
20190826,10:35,1463.95,1465.40,1462.95,1465.40,6800,300800
20190826,10:36,1465.15,1467.40,1465.15,1467.40,2400,300800
20190826,10:37,1467.20,1468.20,1467.20,1468.20,1600,300800
20190826,10:38,1467.10,1468.00,1465.40,1465.40,4000,307600
20190826,10:39,1466.40,1466.40,1466.40,1466.40,2000,307600
20190826,10:40,1466.40,1467.10,1466.40,1467.10,800,307600
20190826,10:41,1466.80,1466.80,1465.00,1465.00,3200,310400
20190826,10:42,1465.95,1465.95,1465.95,1465.95,400,310400
20190826,10:43,1463.55,1463.55,1462.05,1463.30,2800,310400
20190826,10:44,1464.15,1464.30,1464.15,1464.30,1600,313200
20190826,10:45,1466.30,1466.30,1466.30,1466.30,400,313200
20190826,10:46,1467.00,1467.20,1462.55,1462.55,3200,313200
20190826,10:47,1462.10,1462.40,1462.05,1462.05,2400,314400
20190826,10:48,1463.05,1463.05,1460.55,1460.55,1200,314400
20190826,10:49,1462.85,1462.85,1460.25,1461.95,3600,314400
20190826,10:50,1461.95,1462.90,1461.90,1461.90,5200,319600
20190826,10:51,1462.45,1462.95,1461.00,1462.95,2000,319600
20190826,10:52,1462.20,1462.25,1461.00,1462.25,1200,319600
20190826,10:53,1462.90,1464.30,1461.30,1464.30,3200,325200
20190826,10:54,1465.00,1465.95,1463.30,1463.30,3600,325200
20190826,10:55,1462.70,1462.70,1462.00,1462.00,1600,325200
20190826,10:56,1462.00,1462.00,1462.00,1462.00,400,325200
20190826,10:57,1464.20,1464.80,1464.20,1464.80,800,331200
20190826,10:58,1463.60,1463.60,1463.55,1463.55,800,331200
20190826,10:59,1463.65,1463.65,1463.65,1463.65,800,331200
20190826,11:00,1463.35,1466.25,1463.35,1465.00,2400,332800
20190826,11:01,1466.00,1466.55,1466.00,1466.55,1200,332800
20190826,11:02,1466.80,1466.80,1466.80,1466.80,800,332800
20190826,11:03,1466.00,1466.00,1464.95,1464.95,1200,334400
20190826,11:04,1465.00,1466.50,1465.00,1466.50,4000,334400
20190826,11:05,1466.50,1468.00,1466.50,1468.00,11200,343600
20190826,11:06,1468.95,1472.65,1467.25,1467.25,24800,343600
20190826,11:07,1466.95,1467.40,1466.95,1467.40,3200,343600
20190826,11:08,1467.35,1467.55,1466.35,1466.35,4000,364800
20190826,11:09,1467.00,1467.15,1467.00,1467.15,800,364800
20190826,11:10,1466.55,1466.55,1463.25,1463.25,1600,364800
20190826,11:11,1464.70,1464.90,1464.00,1464.90,7200,370800
20190826,11:12,1465.20,1465.45,1465.20,1465.45,800,370800
20190826,11:13,1466.70,1466.95,1464.80,1466.15,2000,370800
20190826,11:14,1467.70,1467.80,1467.70,1467.80,800,374800
20190826,11:15,1468.55,1468.55,1466.80,1466.80,3200,374800
20190826,11:16,1467.20,1467.20,1465.80,1465.80,2400,374800
20190826,11:17,1466.00,1466.45,1465.80,1466.45,3200,378000
20190826,11:18,1465.85,1466.80,1465.85,1466.80,1200,378000
20190826,11:19,1466.00,1467.85,1466.00,1467.85,2400,378000
20190826,11:20,1467.35,1467.35,1467.35,1467.35,400,378000
20190826,11:21,1467.30,1468.90,1467.30,1468.75,2000,382000
20190826,11:22,1469.50,1469.85,1468.50,1468.50,2800,382000
20190826,11:23,1468.05,1469.20,1467.70,1467.95,1600,382400
20190826,11:24,1468.00,1468.20,1466.40,1466.40,1200,382400
20190826,11:25,1465.65,1465.65,1463.25,1464.55,2000,382400
20190826,11:26,1464.40,1465.70,1464.40,1465.70,3200,385600
20190826,11:28,1465.70,1466.50,1465.40,1466.50,2800,385600
20190826,11:29,1463.00,1463.00,1463.00,1463.00,1600,387200
20190826,11:30,1462.40,1464.55,1462.40,1463.70,2400,387200
20190826,11:31,1466.00,1466.00,1466.00,1466.00,400,387200
20190826,11:32,1466.40,1466.40,1466.40,1466.40,800,390000
20190826,11:33,1466.35,1467.20,1465.20,1465.20,4000,390000
20190826,11:34,1466.25,1468.20,1466.25,1468.20,2400,390000
20190826,11:35,1468.00,1468.25,1467.05,1467.05,2800,394800
20190826,11:36,1467.85,1467.85,1467.85,1467.85,1600,394800
20190826,11:37,1469.10,1469.10,1466.55,1466.70,1600,394800
20190826,11:38,1467.60,1468.55,1467.60,1468.55,1600,398400
20190826,11:39,1468.60,1468.85,1468.60,1468.85,1200,398400
20190826,11:40,1469.25,1469.50,1469.25,1469.50,1600,398400
20190826,11:41,1467.75,1467.75,1467.75,1467.75,400,398400
20190826,11:42,1467.50,1467.50,1467.40,1467.40,800,399600
20190826,11:43,1469.30,1472.30,1469.30,1472.30,3600,399600
20190826,11:44,1471.60,1472.55,1471.05,1472.55,4400,401200
20190826,11:45,1472.85,1473.00,1471.20,1471.20,2800,401200
20190826,11:46,1473.00,1475.00,1472.70,1472.70,6400,401200
20190826,11:47,1473.25,1473.95,1471.80,1472.00,4400,407600
20190826,11:48,1470.95,1470.95,1470.95,1470.95,800,407600
20190826,11:49,1470.45,1470.45,1467.20,1469.25,4000,407600
20190826,11:50,1470.00,1472.35,1470.00,1472.35,800,411600
20190826,11:51,1475.50,1475.50,1474.00,1474.00,1200,411600
20190826,11:52,1475.00,1476.15,1475.00,1476.15,1600,411600
20190826,11:54,1472.90,1473.00,1472.90,1473.00,1200,413200
20190826,11:55,1472.80,1472.80,1472.80,1472.80,400,413200
20190826,11:56,1471.00,1471.85,1471.00,1471.85,800,414000
20190826,11:57,1471.85,1474.05,1471.85,1474.05,1600,414000
20190826,11:58,1473.50,1476.55,1473.50,1476.55,3200,414000
20190826,11:59,1474.95,1476.30,1474.95,1476.20,1200,416800
20190826,12:00,1476.20,1476.20,1474.30,1474.30,1200,416800
20190826,12:01,1474.30,1476.90,1474.30,1476.90,2400,416800
20190826,12:02,1476.60,1476.70,1476.60,1476.60,1200,420000
20190826,12:03,1476.60,1476.60,1476.05,1476.05,800,420000
20190826,12:04,1477.50,1477.50,1477.50,1477.50,400,420000
20190826,12:05,1477.50,1478.15,1477.50,1478.15,1600,419200
20190826,12:06,1476.60,1476.60,1476.60,1476.60,400,419200
20190826,12:07,1478.00,1478.00,1478.00,1478.00,800,419200
20190826,12:08,1477.50,1477.50,1477.30,1477.30,800,419200
20190826,12:09,1476.25,1476.25,1476.00,1476.00,1200,418800
20190826,12:12,1476.60,1476.60,1476.25,1476.25,2000,419600
20190826,12:14,1476.65,1477.00,1476.60,1476.60,2800,419600
20190826,12:15,1474.40,1474.40,1473.95,1473.95,800,422000
20190826,12:16,1473.80,1473.80,1473.80,1473.80,400,422000
20190826,12:17,1476.60,1476.60,1474.95,1475.20,3200,424400
20190826,12:18,1475.85,1476.05,1474.25,1474.25,2000,424400
20190826,12:19,1474.00,1474.20,1473.70,1473.95,2000,424400
20190826,12:20,1474.20,1474.25,1473.90,1474.00,5200,424400
20190826,12:21,1473.70,1474.00,1473.00,1473.00,1600,430000
20190826,12:22,1472.05,1473.40,1472.05,1473.40,1200,430000
20190826,12:25,1474.15,1474.15,1474.15,1474.15,400,430000
20190826,12:26,1473.80,1474.15,1472.40,1472.40,1200,430800
20190826,12:27,1474.55,1474.75,1473.05,1473.20,4800,430800
20190826,12:28,1474.20,1474.55,1473.70,1473.70,2800,430800
20190826,12:29,1473.90,1474.05,1473.30,1473.40,2800,430800
20190826,12:30,1474.45,1474.75,1473.45,1474.55,2000,439200
20190826,12:31,1476.00,1480.25,1476.00,1480.25,8000,439200
20190826,12:32,1480.25,1482.00,1479.95,1479.95,2000,439200
20190826,12:33,1481.25,1482.40,1480.50,1482.10,5200,444400
20190826,12:34,1482.00,1482.00,1476.95,1477.25,8400,444400
20190826,12:35,1476.90,1477.75,1476.60,1476.60,2800,444400
20190826,12:36,1476.25,1476.50,1475.25,1475.25,2400,452400
20190826,12:37,1477.25,1477.25,1476.60,1476.60,3600,452400
20190826,12:38,1476.50,1478.35,1476.50,1478.35,9200,456800
20190826,12:39,1479.25,1479.75,1479.20,1479.75,5200,456800
20190826,12:40,1480.75,1480.75,1479.20,1479.20,2400,456800
20190826,12:41,1477.60,1477.60,1477.00,1477.00,2400,462800
20190826,12:42,1477.25,1480.65,1477.25,1480.65,6000,462800
20190826,12:43,1479.65,1479.65,1477.20,1477.25,10400,462800
20190826,12:44,1477.25,1479.15,1477.25,1477.50,2400,474800
20190826,12:45,1479.40,1479.40,1479.40,1479.40,400,474800
20190826,12:46,1479.25,1480.50,1479.25,1480.50,14000,474800
20190826,12:47,1480.60,1481.50,1480.60,1481.25,20000,487200
20190826,12:48,1481.25,1481.35,1478.70,1480.20,7200,487200
20190826,12:49,1482.00,1482.00,1480.50,1480.50,1200,487200
20190826,12:50,1479.95,1482.40,1479.95,1482.40,2400,502000
20190826,12:51,1482.00,1484.10,1482.00,1483.40,7600,502000
20190826,12:52,1483.20,1483.65,1483.20,1483.65,4800,502000
20190826,12:53,1483.65,1483.65,1480.00,1480.00,1600,503200
20190826,12:54,1480.40,1480.85,1480.40,1480.75,3200,503200
20190826,12:55,1477.25,1479.70,1477.25,1477.35,10000,503200
20190826,12:56,1477.90,1477.90,1476.15,1477.75,1200,503200
20190826,12:57,1477.00,1479.00,1476.95,1479.00,10000,512000
20190826,12:58,1478.60,1479.00,1478.25,1478.25,7200,512000
20190826,12:59,1476.85,1476.85,1476.00,1476.00,1200,512000
20190826,13:00,1475.75,1478.95,1475.75,1478.45,4800,524000
20190826,13:01,1478.95,1479.00,1478.00,1478.00,2400,524000
20190826,13:02,1478.40,1480.05,1478.40,1480.00,8800,532000
20190826,13:03,1480.45,1481.25,1480.35,1480.35,4000,532000
20190826,13:04,1481.10,1482.00,1481.10,1482.00,7600,532000
20190826,13:05,1482.00,1484.00,1481.50,1484.00,16000,539600
20190826,13:06,1484.00,1484.00,1482.00,1482.00,3600,539600
20190826,13:07,1482.00,1482.00,1482.00,1482.00,2000,539600
20190826,13:08,1481.15,1482.85,1480.00,1480.00,2400,549600
20190826,13:09,1480.00,1481.10,1480.00,1481.10,800,549600
20190826,13:10,1480.00,1480.00,1480.00,1480.00,4000,549600
20190826,13:11,1480.00,1480.00,1479.90,1479.90,2400,549600
20190826,13:12,1480.05,1481.70,1479.60,1479.60,3600,556400
20190826,13:13,1479.75,1479.75,1477.90,1478.25,4400,556400
20190826,13:14,1479.50,1481.65,1479.50,1481.65,5200,563600
20190826,13:15,1479.70,1480.50,1479.70,1480.50,16000,563600
20190826,13:16,1480.70,1480.70,1480.70,1480.70,800,563600
20190826,13:17,1482.65,1482.65,1481.85,1482.40,6400,563600
20190826,13:18,1482.40,1482.40,1482.25,1482.25,5600,574000
20190826,13:19,1482.25,1482.25,1482.25,1482.25,2000,574000
20190826,13:20,1482.25,1482.25,1481.25,1481.25,26000,587200
20190826,13:21,1481.00,1481.25,1481.00,1481.25,6000,587200
20190826,13:23,1482.25,1482.25,1481.20,1481.25,5200,599200
20190826,13:24,1480.95,1481.25,1480.95,1481.25,1600,599200
20190826,13:25,1481.25,1482.75,1481.25,1482.75,5600,599200
20190826,13:26,1482.70,1482.75,1482.45,1482.75,2800,605200
20190826,13:27,1483.25,1485.00,1483.25,1485.00,6000,605200
20190826,13:28,1485.25,1486.35,1483.95,1484.45,4800,605200
20190826,13:29,1483.90,1483.90,1480.70,1480.70,4400,611200
20190826,13:30,1483.15,1483.15,1483.15,1483.15,400,611200
20190826,13:31,1481.65,1481.65,1481.65,1481.65,800,611200
20190826,13:32,1482.80,1485.00,1482.80,1485.00,4800,614800
20190826,13:33,1485.00,1485.00,1484.20,1484.20,1200,614800
20190826,13:34,1482.75,1483.05,1482.75,1483.05,1600,614800
20190826,13:35,1483.25,1483.25,1482.80,1482.80,1200,614800
20190826,13:36,1485.00,1485.50,1485.00,1485.50,1200,618400
20190826,13:37,1485.95,1487.40,1485.95,1487.40,2800,618400
20190826,13:38,1486.70,1487.15,1486.70,1487.15,1200,618400
20190826,13:39,1486.65,1487.15,1486.65,1487.15,800,621200
20190826,13:40,1485.00,1487.25,1485.00,1487.25,1600,621200
20190826,13:41,1487.40,1488.40,1487.20,1488.40,4000,622800
20190826,13:42,1486.80,1488.30,1486.80,1488.30,800,622800
20190826,13:43,1488.45,1488.45,1486.90,1487.65,2000,622800
20190826,13:44,1488.20,1488.20,1488.20,1488.20,400,624000
20190826,13:45,1487.90,1488.55,1487.90,1488.55,2400,624000
20190826,13:46,1488.70,1490.25,1488.70,1490.25,4000,624000
20190826,13:47,1490.50,1490.50,1489.25,1489.25,800,624000
20190826,13:48,1490.25,1490.25,1488.95,1488.95,2000,625600
20190826,13:49,1488.95,1489.00,1488.95,1489.00,7600,625600
20190826,13:50,1489.95,1489.95,1489.95,1489.95,4800,625600
20190826,13:51,1489.80,1490.00,1488.50,1488.50,2800,635200
20190826,13:52,1489.25,1489.25,1489.00,1489.00,1200,635200
20190826,13:53,1489.65,1489.65,1489.65,1489.65,800,636400
20190826,13:54,1490.00,1491.20,1489.90,1491.20,5200,636400
20190826,13:55,1490.95,1492.60,1490.50,1492.60,3600,636400
20190826,13:56,1493.60,1494.00,1493.20,1494.00,8000,640000
20190826,13:57,1494.00,1495.95,1493.85,1493.85,8000,640000
20190826,13:58,1496.70,1497.50,1496.25,1496.25,12400,640000
20190826,13:59,1496.85,1497.00,1496.75,1497.00,2400,646800
20190826,14:00,1498.40,1500.75,1498.35,1500.15,4000,646800
20190826,14:01,1500.15,1500.15,1499.00,1499.90,2000,646800
20190826,14:02,1499.60,1500.25,1498.60,1498.60,11600,643600
20190826,14:03,1498.35,1499.90,1498.35,1499.90,800,643600
20190826,14:04,1499.35,1499.35,1496.80,1498.15,3200,643600
20190826,14:05,1496.65,1497.90,1495.35,1495.35,3200,643600
20190826,14:06,1495.55,1496.50,1495.55,1496.00,1600,645600
20190826,14:07,1497.60,1498.75,1496.75,1496.75,2800,645600
20190826,14:08,1498.40,1498.40,1498.05,1498.05,1600,645600
20190826,14:09,1497.70,1499.80,1497.70,1499.80,2400,646400
20190826,14:10,1499.80,1499.80,1499.35,1499.35,1200,646400
20190826,14:11,1496.00,1496.00,1495.75,1495.75,1200,646400
20190826,14:12,1495.00,1495.00,1494.00,1494.00,1600,646400
20190826,14:13,1497.55,1497.55,1497.55,1497.55,800,646400
20190826,14:14,1495.45,1498.10,1495.45,1498.00,4400,648400
20190826,14:15,1498.35,1499.50,1498.20,1499.50,2000,648400
20190826,14:16,1499.15,1499.60,1498.00,1499.60,1600,648400
20190826,14:17,1498.25,1498.40,1498.25,1498.40,800,648400
20190826,14:18,1498.95,1500.00,1498.95,1500.00,2000,649200
20190826,14:19,1498.30,1498.30,1497.00,1497.00,2400,649200
20190826,14:20,1496.50,1499.25,1496.50,1499.25,1600,651200
20190826,14:21,1499.45,1499.45,1499.40,1499.40,800,651200
20190826,14:22,1497.90,1497.90,1494.40,1494.40,2000,651200
20190826,14:23,1495.85,1496.90,1495.85,1496.90,800,651200
20190826,14:24,1497.25,1497.75,1497.25,1497.70,4400,653600
20190826,14:25,1497.50,1497.95,1497.00,1497.00,4000,653600
20190826,14:26,1497.70,1497.75,1497.70,1497.75,1200,653600
20190826,14:27,1498.15,1498.15,1498.15,1498.15,400,655600
20190826,14:28,1499.00,1499.25,1497.55,1497.55,1600,655600
20190826,14:29,1496.65,1496.65,1493.10,1493.60,3600,658000
20190826,14:30,1493.60,1494.00,1491.75,1492.50,4400,658000
20190826,14:31,1492.40,1493.60,1492.00,1493.35,4400,658000
20190826,14:32,1494.90,1495.00,1494.90,1495.00,800,658000
20190826,14:33,1493.00,1494.80,1493.00,1494.80,1600,662000
20190826,14:34,1494.45,1497.50,1494.45,1497.50,12000,662000
20190826,14:35,1496.45,1496.45,1495.50,1495.50,1600,662000
20190826,14:36,1494.90,1494.90,1494.90,1494.90,400,662000
20190826,14:37,1494.65,1494.65,1490.55,1490.55,2800,669600
20190826,14:38,1493.40,1493.40,1491.00,1491.00,2400,671600
20190826,14:39,1490.00,1490.00,1488.55,1488.70,4000,671600
20190826,14:40,1490.00,1490.00,1489.15,1489.95,1200,671600
20190826,14:42,1489.45,1490.45,1489.45,1490.45,3600,674800
20190826,14:43,1490.65,1491.05,1490.65,1491.05,2000,674800
20190826,14:44,1490.00,1492.00,1490.00,1492.00,4400,674800
20190826,14:45,1491.55,1492.50,1490.40,1490.50,5200,680000
20190826,14:46,1490.50,1490.50,1488.60,1489.80,4800,680000
20190826,14:47,1490.60,1491.80,1489.05,1489.05,5600,687600
20190826,14:48,1489.05,1489.50,1488.75,1489.50,4000,687600
20190826,14:49,1490.55,1490.55,1489.95,1489.95,2800,687600
20190826,14:50,1489.95,1489.95,1485.95,1485.95,6800,687600
20190826,14:51,1488.55,1490.00,1488.55,1490.00,2800,695600
20190826,14:52,1489.30,1489.30,1489.30,1489.30,2800,695600
20190826,14:53,1490.55,1491.30,1490.55,1491.30,10800,695600
20190826,14:54,1491.30,1494.50,1491.30,1493.70,3600,709200
20190826,14:55,1495.00,1496.30,1495.00,1496.30,5600,709200
20190826,14:56,1496.30,1496.30,1493.30,1494.95,2000,709200
20190826,14:57,1492.65,1495.20,1492.65,1495.20,2800,713200
20190826,14:58,1493.95,1496.35,1493.95,1496.15,3200,713200
20190826,14:59,1494.70,1494.70,1494.00,1494.00,2000,716800
20190826,15:00,1495.30,1497.25,1494.60,1494.60,4000,716800
20190826,15:01,1494.60,1498.25,1494.60,1498.15,9200,716800
20190826,15:02,1499.00,1500.00,1497.50,1497.50,3200,725200
20190826,15:03,1498.00,1498.45,1497.95,1498.35,3600,725200
20190826,15:04,1498.80,1501.70,1498.80,1501.15,6800,725200
20190826,15:05,1502.00,1502.95,1502.00,1502.95,7200,729200
20190826,15:06,1502.75,1504.25,1502.75,1503.60,4800,729200
20190826,15:07,1504.90,1505.30,1504.85,1505.30,6000,729200
20190826,15:08,1505.30,1505.30,1503.50,1503.50,3600,729200
20190826,15:09,1503.55,1503.95,1502.80,1503.95,3600,732400
20190826,15:10,1502.65,1504.00,1502.00,1502.00,4800,732400
20190826,15:11,1501.50,1501.50,1500.30,1500.30,4000,732400
20190826,15:12,1500.70,1500.70,1500.00,1500.00,3600,739200
20190826,15:13,1500.10,1501.85,1500.10,1501.85,2800,739200
20190826,15:14,1502.30,1502.60,1502.30,1502.30,2400,744800
20190826,15:15,1502.30,1502.30,1501.45,1501.70,2400,744800
20190826,15:16,1502.00,1502.10,1501.15,1502.10,2800,744800
20190826,15:17,1503.00,1503.85,1502.90,1503.00,2800,747600
20190826,15:18,1503.15,1503.45,1503.15,1503.45,1200,747600
20190826,15:19,1503.05,1503.40,1502.20,1503.40,2000,747600
20190826,15:20,1503.35,1503.40,1503.35,1503.40,800,747600
20190826,15:21,1503.00,1503.90,1503.00,1503.90,2800,750000
20190826,15:22,1503.95,1503.95,1501.80,1501.80,3200,750000
20190826,15:23,1501.40,1502.90,1500.70,1501.10,7600,754000
20190826,15:24,1502.80,1503.70,1502.80,1503.50,1600,754000
20190826,15:25,1503.15,1504.60,1503.05,1504.35,9600,754000
20190826,15:26,1504.90,1505.00,1503.40,1505.00,4000,754000
20190826,15:27,1505.00,1505.20,1504.35,1504.35,1200,752800
20190826,15:28,1504.35,1508.90,1504.05,1505.30,15600,752800
20190826,15:29,1504.70,1505.00,1504.70,1505.00,3600,756800
